Date and time,Batch,LIQUID,LIQUID,LIQUID,LIQUID,LIQUID,LIQUID,pH,GAS,GAS,GAS,GAS,OFFGAS,OFFGAS,PRESSURE,PRESSURE,OXYGEN
,,INFLOW,INFLOW,INFLOW,INFLOW,INFLOW,INFLOW,,INFLOW,INFLOW,INFLOW,INFLOW,1,2,1,2,
,,1,2,3,4,5,6,,1,2,3,4,,,,,
23/02/2019 14:16,4030,1308.87,37.53,20.28,,537.10,23540.00,5.66,12499.65,,,116.92,3.06,0.00,2.00,5.30,11.22
23/02/2019 14:31,4030,1308.30,37.58,20.27,,537.22,23500.00,5.65,12504.52,,,116.77,3.05,0.00,2.00,5.30,11.48
23/02/2019 14:46,4030,1308.30,37.52,20.29,,536.89,23500.00,5.65,12498.80,,,117.45,3.03,0.00,2.00,5.30,9.97
23/02/2019 15:01,4030,1308.02,37.87,20.31,,537.14,23510.00,5.65,12497.85,,,116.93,3.01,0.00,2.00,5.30,11.08
23/02/2019 15:16,4030,1308.14,37.66,20.28,,537.49,23500.00,5.64,12498.24,,,116.64,3.00,0.00,2.00,5.30,10.41
23/02/2019 15:31,4030,1309.07,37.58,20.24,,537.01,23510.00,5.63,12501.91,,,118.01,2.99,0.00,2.00,5.30,9.51
23/02/2019 15:46,4030,1308.18,37.60,20.33,,537.13,23500.00,5.63,12507.99,,,118.20,2.98,0.00,2.00,5.31,9.19
23/02/2019 16:01,4030,1308.17,37.22,20.34,,537.10,23490.00,5.63,12502.38,,,117.98,2.97,0.00,2.00,5.31,8.52
23/02/2019 16:16,4030,1308.94,37.52,20.26,,537.17,23510.00,5.63,12497.20,,,118.73,2.96,0.00,2.00,5.31,8.16
23/02/2019 16:31,4030,1308.06,37.77,20.35,,537.47,23410.00,5.63,12504.50,,,118.33,2.95,0.00,2.00,5.31,7.96
23/02/2019 16:46,4030,1309.06,37.30,20.24,,537.00,23590.00,5.62,12496.72,,,118.65,2.94,0.00,2.00,5.31,7.27
23/02/2019 17:01,4030,1308.54,37.99,20.33,,537.59,23510.00,5.63,12505.08,,,118.30,2.93,0.01,2.00,5.31,8.28
23/02/2019 17:16,4030,1308.23,37.55,20.30,,536.99,23480.00,5.62,12503.04,,,118.19,2.92,0.00,2.00,5.31,7.04
23/02/2019 17:31,4030,1308.41,37.67,20.28,,536.77,23500.00,5.62,12498.51,,,118.01,2.91,0.00,2.00,5.31,7.13
23/02/2019 17:46,4030,1308.69,37.69,20.36,,537.10,23500.00,5.62,12502.19,,,117.68,2.90,0.00,2.00,5.31,7.48
23/02/2019 18:01,4030,1308.40,37.74,20.30,,537.63,23450.00,5.62,12492.17,,,118.48,2.89,0.00,2.00,5.32,7.20
23/02/2019 18:16,4030,1307.96,37.43,20.28,,537.00,23510.00,5.62,12497.96,,,119.34,2.89,0.00,2.00,5.32,6.79
23/02/2019 18:31,4030,1308.70,37.63,20.16,,537.14,23510.00,5.62,12504.85,,,119.72,2.89,0.00,2.00,5.32,6.65
23/02/2019 18:46,4030,1308.73,37.70,20.31,,536.72,23470.00,5.62,12510.63,,,120.42,2.88,0.00,2.00,5.32,6.75
23/02/2019 19:01,4030,1308.03,37.38,20.29,,536.95,23500.00,5.62,12490.90,,,121.72,2.88,0.00,2.00,5.32,6.84
23/02/2019 19:16,4030,1308.66,37.37,20.36,,536.83,23510.00,5.62,12503.46,,,122.01,2.88,0.00,2.00,5.32,6.62
23/02/2019 19:31,4030,1308.17,37.83,20.33,,536.55,23560.00,5.62,12501.17,,,122.48,2.88,0.00,2.00,5.32,6.57
23/02/2019 19:46,4030,1308.08,37.76,20.29,,537.44,23500.00,5.62,12498.10,,,123.18,2.88,0.00,2.00,5.32,5.78
23/02/2019 20:01,4030,1308.25,37.80,20.27,,537.41,23480.00,5.63,12499.57,,,123.86,2.89,0.00,2.00,5.32,7.23
23/02/2019 20:16,4030,1308.67,37.64,20.26,,536.99,23500.00,5.63,12506.04,,,123.29,2.90,0.00,2.00,5.32,6.66
23/02/2019 20:31,4030,1308.27,37.58,20.28,,537.17,23500.00,5.62,12498.26,,,124.62,2.90,0.00,2.00,5.32,6.86
23/02/2019 20:46,4030,1308.11,37.39,20.21,,537.41,23520.00,5.63,12501.32,,,125.39,2.90,0.00,2.00,5.32,7.88
23/02/2019 21:01,4030,1308.54,37.55,20.17,,537.21,23540.00,5.63,12492.99,,,124.27,2.90,0.00,2.00,5.32,6.69
23/02/2019 21:16,4030,1308.69,37.72,20.40,,537.22,23450.00,5.62,12500.92,,,124.59,2.90,0.01,2.00,5.32,6.83
23/02/2019 21:31,4030,1308.69,37.18,20.33,,537.15,23430.00,5.63,12500.93,,,125.17,2.90,0.01,2.00,5.32,7.26
23/02/2019 21:46,4030,1307.94,37.39,20.27,,537.15,23540.00,5.62,12496.17,,,124.97,2.91,0.01,2.00,5.32,6.85
23/02/2019 22:01,4030,1308.35,37.60,20.35,,537.18,23570.00,5.62,12499.47,,,125.05,2.91,0.03,2.00,5.32,7.38
23/02/2019 22:16,4030,1308.69,37.48,20.32,,537.22,23530.00,5.62,12499.37,,,126.61,2.91,0.04,2.00,5.32,6.34
23/02/2019 22:31,4030,1308.42,38.07,20.30,,536.69,23500.00,5.63,12496.43,,,125.88,2.91,0.03,2.00,5.32,6.58
23/02/2019 22:46,4030,1308.25,37.44,20.37,,532.74,23490.00,5.63,12497.79,,,125.98,2.91,0.01,2.00,5.32,6.89
23/02/2019 23:01,4030,1308.91,37.89,20.39,,537.68,23430.00,5.63,12494.53,,,125.61,2.90,0.02,2.00,5.32,6.65
23/02/2019 23:16,4030,1308.76,37.55,20.28,,537.05,23460.00,5.62,12555.65,,,126.05,2.89,0.01,2.00,5.32,6.14
23/02/2019 23:31,4030,1307.99,37.39,20.32,,536.60,23510.00,5.62,12595.73,,,126.39,2.89,0.01,2.00,5.32,6.31
23/02/2019 23:46,4030,1309.26,37.74,20.26,,536.92,23530.00,5.63,12596.11,,,126.59,2.89,0.00,2.00,5.32,5.68
24/02/2019 00:01,4030,1308.03,37.70,20.35,,536.81,23500.00,5.63,12596.47,,,124.96,2.90,0.01,2.00,5.32,6.21
24/02/2019 00:16,4030,1308.75,37.55,20.30,,537.62,23490.00,5.64,12600.78,,,125.39,2.89,0.01,2.00,5.32,6.38
24/02/2019 00:31,4030,1308.21,37.20,20.32,,537.01,23500.00,5.64,12599.07,,,124.94,2.89,0.03,2.00,5.32,6.13
24/02/2019 00:46,4030,1308.18,38.09,20.27,,536.68,23560.00,5.64,12598.31,,,124.37,2.88,0.02,2.00,5.32,6.36
24/02/2019 01:01,4030,1309.12,36.91,20.34,,537.17,23510.00,5.63,12604.25,,,124.03,2.86,0.04,2.00,5.32,5.92
24/02/2019 01:16,4030,1310.58,37.70,20.41,,537.49,23510.00,5.64,12604.63,,,123.97,2.86,0.05,2.00,5.32,6.61
24/02/2019 01:31,4030,1320.06,37.70,20.28,,537.40,23490.00,5.64,12592.19,,,123.97,2.86,0.06,2.00,5.32,5.77
24/02/2019 01:46,4030,1319.83,37.91,20.22,,537.24,23490.00,5.64,12606.57,,,124.44,2.87,0.03,2.00,5.33,6.10
24/02/2019 02:01,4030,1320.02,37.45,20.44,,537.10,23520.00,5.64,12599.68,,,124.71,2.87,0.02,2.00,5.32,6.17
24/02/2019 02:16,4030,1319.86,37.88,20.35,,537.27,23500.00,5.65,12604.71,,,125.24,2.85,0.03,2.00,5.33,5.97
24/02/2019 02:31,4030,1320.26,37.59,20.22,,537.68,23500.00,5.65,12600.73,,,124.26,2.85,0.01,2.00,5.33,5.91
24/02/2019 02:46,4030,1319.59,37.66,20.35,,537.44,23490.00,5.65,12600.21,,,123.86,2.83,0.02,2.00,5.33,6.37
24/02/2019 03:01,4030,1319.92,37.48,20.27,,537.32,23490.00,5.66,12599.62,,,123.77,2.83,0.03,2.00,5.32,6.35
24/02/2019 03:16,4030,1320.35,37.62,20.39,,537.22,23500.00,5.66,12595.67,,,123.78,2.82,0.02,2.00,5.33,6.22
24/02/2019 03:31,4030,1320.71,37.06,20.31,,537.55,23480.00,5.66,12606.10,,,123.85,2.82,0.02,2.00,5.33,5.77
24/02/2019 03:46,4030,1319.57,37.96,20.30,,537.61,23510.00,5.67,12597.32,,,124.17,2.81,0.01,2.00,5.33,7.16
24/02/2019 04:01,4030,1320.41,37.34,20.15,,537.53,23500.00,5.68,12597.46,,,125.25,2.80,0.02,2.00,5.33,6.13
24/02/2019 04:16,4030,1319.96,38.22,20.34,,537.69,23510.00,5.68,12606.45,,,124.60,2.79,0.01,2.00,5.33,6.44
24/02/2019 04:31,4030,1319.91,37.70,20.35,,537.28,23490.00,5.69,12581.08,,,124.21,2.77,0.02,2.00,5.33,6.16
24/02/2019 04:46,4030,1325.98,37.41,20.35,,537.28,23500.00,5.69,12603.35,,,123.04,2.77,0.01,2.00,5.33,5.65
24/02/2019 05:01,4030,1339.99,37.74,20.20,,537.45,23440.00,5.69,12604.95,,,123.70,2.77,0.01,2.00,5.33,5.77
24/02/2019 05:16,4030,1339.91,37.36,20.33,,537.47,23510.00,5.69,12601.47,,,124.82,2.76,0.01,2.00,5.33,5.77
24/02/2019 05:31,4030,1339.97,37.74,20.28,,537.12,23480.00,5.71,12596.16,,,125.52,2.75,0.01,2.00,5.33,5.83
24/02/2019 05:46,4030,1340.58,37.76,20.28,,536.46,23480.00,5.71,12599.65,,,125.60,2.74,0.09,2.00,5.33,5.91
24/02/2019 06:01,4030,1340.17,37.64,20.26,,537.10,23490.00,5.72,12600.16,,,124.68,2.73,0.09,2.00,5.33,5.65
24/02/2019 06:16,4030,1339.97,37.10,20.32,,536.70,23550.00,5.72,12597.51,,,124.72,2.73,0.13,2.00,5.34,5.68
24/02/2019 06:31,4030,1340.40,37.83,20.33,,537.34,23520.00,5.73,12603.08,,,124.57,2.72,0.11,2.00,5.34,5.29
24/02/2019 06:46,4030,1339.15,37.63,20.29,,537.53,23500.00,5.74,12600.49,,,124.01,2.71,0.13,2.00,5.34,5.22
24/02/2019 07:01,4030,1340.37,37.58,20.31,,537.07,23430.00,5.74,12600.31,,,125.45,2.70,0.33,2.00,5.34,5.41
24/02/2019 07:16,4030,1340.01,37.56,20.35,,536.55,23520.00,5.75,12596.92,,,124.64,2.69,0.43,2.00,5.34,5.57
24/02/2019 07:31,4030,1339.65,37.63,20.36,,537.29,23500.00,5.75,12601.23,,,124.68,2.69,0.50,2.00,5.34,5.33
24/02/2019 07:46,4030,1340.52,37.54,20.36,,536.93,23490.00,5.74,12599.51,,,126.20,2.69,0.71,2.00,5.34,5.19
24/02/2019 08:01,4030,1339.61,37.63,20.35,,537.16,23560.00,5.74,12598.01,,,125.42,2.69,0.78,2.00,5.35,5.17
24/02/2019 08:16,4030,1340.35,38.06,20.28,,537.64,23500.00,5.74,12594.08,,,124.81,2.68,1.14,2.00,5.34,5.57
24/02/2019 08:31,4030,1340.22,37.76,20.32,,537.43,23480.00,5.72,12598.57,,,124.10,2.69,1.64,2.00,5.34,4.95
24/02/2019 08:46,4030,1223.07,37.69,20.26,,537.18,23510.00,5.70,12601.57,,,124.14,2.69,2.37,2.00,5.34,5.53
24/02/2019 09:01,4030,971.81,37.49,20.30,,537.33,23540.00,5.70,12601.56,,,124.17,2.65,3.14,2.00,5.34,5.75
24/02/2019 09:16,4030,799.79,37.60,20.28,,536.98,23520.00,5.76,12601.26,,,124.19,2.52,3.65,2.00,5.34,6.02
24/02/2019 09:31,4030,784.98,37.44,20.36,,537.60,23500.00,5.85,12597.78,,,105.23,2.41,3.34,2.00,5.33,9.29
24/02/2019 09:46,4030,1226.08,37.73,20.27,,537.07,23450.00,5.72,12608.37,,,80.69,2.48,1.76,2.00,5.32,9.78
24/02/2019 10:01,4030,1319.94,37.16,20.34,,537.09,23440.00,5.58,12602.05,,,100.69,2.78,0.59,2.00,5.31,9.94
24/02/2019 10:16,4030,1319.65,38.09,20.27,,536.90,23510.00,5.56,12604.96,,,122.70,2.91,0.37,2.00,5.30,10.19
24/02/2019 10:31,4030,1319.99,37.24,20.36,,537.35,23510.00,5.52,12604.65,,,126.21,2.96,0.18,2.00,5.30,10.18
24/02/2019 10:46,4030,1320.75,37.87,20.29,,536.88,23520.00,5.54,12600.85,,,126.86,2.99,0.00,2.00,5.30,9.81
24/02/2019 11:01,4030,1319.36,37.91,20.25,,536.63,23520.00,5.56,12588.61,,,126.43,2.99,0.00,2.00,5.30,8.03
24/02/2019 11:16,4030,1320.44,37.55,20.34,,537.56,23460.00,5.61,12595.91,,,125.70,2.97,0.00,2.00,5.31,8.60
24/02/2019 11:31,4030,1320.05,37.25,20.34,,536.47,23510.00,5.63,12597.54,,,122.48,2.96,0.01,2.00,5.31,7.33
24/02/2019 11:46,4030,1320.55,37.66,20.33,,536.98,23540.00,5.66,12600.34,,,119.85,2.96,0.03,2.00,5.31,7.56
24/02/2019 12:01,4030,1319.33,37.59,20.33,,536.77,23490.00,5.62,12598.65,,,116.85,2.99,0.01,2.00,5.31,7.06
24/02/2019 12:16,4030,1321.06,37.66,20.39,,537.06,23530.00,5.62,12604.40,,,118.59,3.00,0.01,2.00,5.31,7.26
24/02/2019 12:31,4030,1320.43,37.38,20.29,,536.91,23500.00,5.62,12595.79,,,118.51,3.00,0.00,2.00,5.30,7.36
24/02/2019 12:46,4030,1319.68,37.76,20.32,,537.69,23500.00,5.61,12599.20,,,119.81,3.01,0.00,2.00,5.31,6.64
24/02/2019 13:01,4030,1320.00,37.68,20.36,,537.52,23500.00,5.60,12602.03,,,119.14,3.02,0.00,2.00,5.31,6.82
24/02/2019 13:16,4030,1319.71,37.03,20.28,,537.08,23530.00,5.60,12592.71,,,119.97,3.01,0.00,2.00,5.31,6.40
24/02/2019 13:31,4030,1320.13,37.97,20.23,,537.38,23520.00,5.60,12599.92,,,120.14,3.00,0.00,2.00,5.31,6.62
24/02/2019 13:46,4030,1320.25,38.08,20.35,,536.83,23500.00,5.61,12606.02,,,119.90,2.99,0.00,2.00,5.32,6.12
24/02/2019 14:01,4030,1319.68,37.53,20.33,,537.11,23490.00,5.62,12592.18,,,119.70,2.97,0.00,2.00,5.32,6.69
24/02/2019 14:16,4030,1320.23,37.54,20.36,,537.24,23490.00,5.62,12596.04,,,119.14,2.96,0.00,2.00,5.32,6.25
24/02/2019 14:31,4030,1319.39,37.63,20.27,,536.50,23490.00,5.62,12601.87,,,119.63,2.94,0.00,2.00,5.32,6.79
24/02/2019 14:46,4030,1319.81,37.46,20.30,,537.26,23500.00,5.63,12594.92,,,120.44,2.92,0.00,2.00,5.32,5.52
24/02/2019 15:01,4030,1319.87,37.51,20.31,,536.99,23510.00,5.63,12602.36,,,119.92,2.91,0.00,2.00,5.32,6.10
24/02/2019 15:16,4030,1320.02,37.62,20.29,,536.96,23440.00,5.63,12600.13,,,120.16,2.89,0.00,2.00,5.32,5.96
24/02/2019 15:31,4030,1320.17,37.28,20.36,,536.67,23460.00,5.64,12606.46,,,120.78,2.86,0.00,2.00,5.32,5.91
24/02/2019 15:46,4030,1319.70,37.73,20.23,,536.97,23500.00,5.64,12594.85,,,119.89,2.85,0.00,2.00,5.32,5.85
24/02/2019 16:01,4030,1319.92,37.76,20.27,,536.97,23520.00,5.63,12593.86,,,119.66,2.83,0.02,2.00,5.33,5.62
24/02/2019 16:16,4030,1320.13,37.56,20.34,,537.03,23510.00,5.64,12597.69,,,120.89,2.82,0.12,2.00,5.33,5.41
24/02/2019 16:31,4030,1319.55,37.61,20.27,,536.79,23510.00,5.64,12602.26,,,121.80,2.82,0.16,2.00,5.33,5.65
24/02/2019 16:46,4030,1319.72,37.56,20.22,,536.66,23510.00,5.65,12605.81,,,122.04,2.81,0.33,2.00,5.33,6.27
24/02/2019 17:01,4030,1319.79,37.53,20.31,,536.89,23570.00,5.65,12599.76,,,122.07,2.81,0.33,2.00,5.33,6.35
24/02/2019 17:16,4030,1319.83,37.34,20.24,,536.87,23510.00,5.65,12591.81,,,123.34,2.79,0.37,2.00,5.33,5.30
24/02/2019 17:31,4030,1319.94,37.55,20.38,,536.92,23480.00,5.66,12595.66,,,123.59,2.79,0.29,2.00,5.33,5.03
24/02/2019 17:46,4030,1320.46,37.13,20.30,,537.65,23510.00,5.66,12602.25,,,123.55,2.79,0.16,2.00,5.34,6.09
24/02/2019 18:01,4030,1319.80,38.04,20.29,,537.35,23500.00,5.66,12603.58,,,125.17,2.79,0.20,2.00,5.34,5.36
24/02/2019 18:16,4030,1320.08,37.22,20.30,,536.96,23500.00,5.67,12591.37,,,125.25,2.79,0.27,2.00,5.34,6.05
24/02/2019 18:31,4030,1319.94,37.89,20.33,,537.03,23500.00,5.67,12596.04,,,126.83,2.79,0.37,2.00,5.34,5.56
24/02/2019 18:46,4030,1319.65,37.63,20.26,,537.56,23500.00,5.68,12596.29,,,126.27,2.78,0.46,2.00,5.34,5.38
24/02/2019 19:01,4030,1319.87,37.35,20.31,,536.83,23480.00,5.67,12601.37,,,125.78,2.79,0.48,2.00,5.34,5.35
24/02/2019 19:16,4030,1320.57,37.73,20.28,,537.11,23500.00,5.68,12596.71,,,126.59,2.79,0.63,2.00,5.34,5.71
24/02/2019 19:31,4030,1319.84,37.53,20.33,,536.94,23510.00,5.68,12596.36,,,127.82,2.80,0.87,2.00,5.34,5.36
24/02/2019 19:46,4030,1319.86,37.81,20.33,,537.34,23500.00,5.69,12598.34,,,127.09,2.79,1.17,2.00,5.34,5.45
24/02/2019 20:01,4030,1320.59,37.46,20.29,,537.20,23510.00,5.69,12605.77,,,126.67,2.80,1.50,2.00,5.34,6.19
24/02/2019 20:16,4030,1319.80,37.86,20.28,,536.76,23490.00,5.69,12603.75,,,126.77,2.79,1.61,2.00,5.34,5.06
24/02/2019 20:31,4030,1319.64,37.30,20.37,,537.16,23490.00,5.68,12596.55,,,126.78,2.79,3.59,2.00,5.34,5.80
24/02/2019 20:46,4030,1319.69,38.15,20.38,,537.82,23420.00,5.69,12607.18,,,126.20,2.78,7.55,2.00,5.34,5.15
24/02/2019 21:01,4030,1320.56,37.33,20.25,,536.67,23510.00,5.69,12605.03,,,126.74,2.79,6.40,2.00,5.34,4.98
24/02/2019 21:16,4030,1320.29,37.86,20.39,,536.71,23500.00,5.69,12593.29,,,126.10,2.78,5.34,2.00,5.34,4.87
24/02/2019 21:31,4030,1320.69,37.58,20.35,,537.18,23500.00,5.69,12602.29,,,125.96,2.78,5.13,2.00,5.34,4.93
24/02/2019 21:46,4030,1319.64,37.86,20.30,,536.91,23480.00,5.69,12601.81,,,125.42,2.77,5.58,2.00,5.34,5.17
24/02/2019 22:01,4030,965.09,37.56,20.27,,536.54,23580.00,5.69,12596.88,,,123.42,2.77,6.42,2.00,5.34,4.76
24/02/2019 22:16,4030,499.93,37.57,20.38,,537.01,23570.00,5.74,12603.77,,,113.73,2.62,7.27,2.00,5.34,6.53
24/02/2019 22:31,4030,500.27,37.43,20.28,,536.70,23590.00,5.80,12615.38,,,87.26,2.28,6.60,2.00,5.34,19.54
24/02/2019 22:46,4030,1084.79,37.58,20.33,,536.99,23390.00,5.76,12601.55,,,66.98,2.13,4.89,2.00,5.33,29.59
24/02/2019 23:01,4030,1319.93,37.84,20.30,,536.78,23480.00,5.66,12594.85,,,89.00,2.51,1.75,2.00,5.32,9.52
24/02/2019 23:16,4030,1320.45,37.27,20.29,,537.40,23500.00,5.64,12621.40,,,111.32,2.89,0.49,2.00,5.31,13.82
24/02/2019 23:31,4030,1319.70,37.78,20.40,,537.44,23510.00,5.69,12598.40,,,137.52,2.87,0.28,2.00,5.31,13.62
24/02/2019 23:46,4030,1320.80,37.83,20.24,,536.95,23490.00,5.74,12601.00,,,127.10,2.87,0.23,2.00,5.30,10.73
25/02/2019 00:01,4030,1319.11,37.17,20.30,,537.42,23500.00,5.71,12597.45,,,117.86,2.92,0.15,2.00,5.31,9.17
25/02/2019 00:16,4030,1319.32,38.04,20.32,,537.11,23500.00,5.68,12587.77,,,116.49,2.92,0.18,2.00,5.32,9.01
25/02/2019 00:31,4030,1320.48,37.28,20.26,,537.15,23480.00,5.68,12607.57,,,117.43,2.90,0.16,2.00,5.32,9.60
25/02/2019 00:46,4030,1319.21,37.88,20.34,,536.47,23520.00,5.68,12590.25,,,118.52,2.90,0.21,2.00,5.31,9.63
25/02/2019 01:01,4030,1320.41,37.68,20.27,,536.99,23490.00,5.69,12607.80,,,118.49,2.90,0.16,2.00,5.31,8.94
25/02/2019 01:16,4030,1320.43,37.15,20.28,,537.50,23500.00,5.68,12608.79,,,118.10,2.92,0.17,2.00,5.31,8.63
25/02/2019 01:31,4030,1320.31,37.83,20.35,,537.73,23500.00,5.69,12593.74,,,117.13,2.92,0.07,2.00,5.31,9.76
25/02/2019 01:46,4030,1319.84,37.71,20.30,,536.77,23490.00,5.69,12598.91,,,116.72,2.90,0.08,2.00,5.31,10.17
25/02/2019 02:01,4030,1319.68,37.33,20.29,,537.04,23420.00,5.69,12588.49,,,116.48,2.88,0.08,2.00,5.31,11.10
25/02/2019 02:16,4030,1320.27,37.93,20.28,,537.03,23450.00,5.69,12603.84,,,116.65,2.87,0.14,2.00,5.31,10.21
25/02/2019 02:31,4030,1320.42,37.54,20.35,,536.40,23490.00,5.69,12608.59,,,117.07,2.86,0.17,2.00,5.31,10.01
25/02/2019 02:46,4030,1320.21,37.57,20.32,,537.37,23480.00,5.69,12591.36,,,117.06,2.87,0.15,2.00,5.31,9.93
25/02/2019 03:01,4030,1320.46,37.25,20.31,,536.63,23500.00,5.69,12602.52,,,117.24,2.87,0.17,2.00,5.31,8.54
25/02/2019 03:16,4030,1319.75,38.35,20.32,,536.54,23510.00,5.70,12599.36,,,117.53,2.86,0.12,2.00,5.31,8.02
25/02/2019 03:31,4030,1319.74,37.57,20.40,,536.48,23590.00,5.70,12595.27,,,116.60,2.86,0.14,2.00,5.31,7.82
25/02/2019 03:46,4030,1319.39,37.72,20.26,,536.51,23540.00,5.70,12608.08,,,116.39,2.84,0.20,2.00,5.31,7.71
25/02/2019 04:01,4030,1320.55,37.35,20.31,,537.25,23510.00,5.69,12598.22,,,116.63,2.83,0.18,2.00,5.31,7.35
25/02/2019 04:16,4030,1319.89,37.62,20.29,,536.67,23480.00,5.70,12597.44,,,117.21,2.83,0.20,2.00,5.32,7.98
25/02/2019 04:31,4030,1320.71,37.22,20.25,,536.54,23520.00,5.70,12599.38,,,117.00,2.82,0.18,2.00,5.32,6.89
25/02/2019 04:46,4030,1329.79,37.93,20.39,,537.21,23490.00,5.70,12566.33,,,116.83,2.82,0.20,2.00,5.32,6.90
25/02/2019 05:01,4030,1330.46,37.32,20.34,,537.08,23500.00,5.71,12571.77,,,117.00,2.83,0.13,2.00,5.32,6.97
25/02/2019 05:16,4030,1329.97,37.74,20.27,,536.65,23500.00,5.70,12669.13,,,117.46,2.81,0.17,2.00,5.32,6.80
25/02/2019 05:31,4030,1330.45,37.55,20.36,,537.30,23500.00,5.71,12587.38,,,117.68,2.81,0.15,2.00,5.32,6.99
25/02/2019 05:46,4030,1330.07,37.80,20.28,,537.13,23510.00,5.71,12549.82,,,117.63,2.82,0.09,2.00,5.32,6.83
25/02/2019 06:01,4030,1329.41,37.63,20.29,,537.12,23500.00,5.71,12519.87,,,117.91,2.82,0.14,2.00,5.33,6.31
25/02/2019 06:16,4030,1330.50,37.34,20.22,,537.17,23480.00,5.72,12461.39,,,117.97,2.82,0.13,2.00,5.33,6.79
25/02/2019 06:31,4030,1329.83,37.49,20.30,,537.13,23510.00,5.72,12525.03,,,118.42,2.83,0.10,2.00,5.33,6.90
25/02/2019 06:46,4030,1329.64,37.47,20.36,,537.30,23490.00,5.72,12542.67,,,118.49,2.82,0.11,2.00,5.33,6.16
25/02/2019 07:01,4030,1329.55,37.56,20.37,,536.64,23440.00,5.72,12482.06,,,120.39,2.83,0.17,2.00,5.33,5.84
25/02/2019 07:16,4030,1330.48,37.58,20.32,,537.06,23500.00,5.72,12594.67,,,121.70,2.82,0.20,2.00,5.33,6.12
25/02/2019 07:31,4030,1330.24,37.24,20.36,,536.85,23470.00,5.73,12547.69,,,122.58,2.81,0.21,2.00,5.33,6.65
25/02/2019 07:46,4030,1329.65,37.66,20.33,,536.96,23480.00,5.73,12551.10,,,121.95,2.82,0.21,2.00,5.33,7.83
25/02/2019 08:01,4030,1330.16,37.87,20.26,,536.91,23500.00,5.73,12486.46,,,122.74,2.83,0.24,2.00,5.33,6.58
25/02/2019 08:16,4030,1330.28,37.48,20.35,,536.90,23520.00,5.74,12419.06,,,123.16,2.84,0.25,2.00,5.33,6.49
25/02/2019 08:31,4030,1330.37,37.37,20.21,,536.60,23610.00,5.73,12487.69,,,122.94,2.84,0.22,2.00,5.33,6.01
25/02/2019 08:46,4030,1329.92,37.99,20.27,,537.39,23470.00,5.74,12565.13,,,123.93,2.83,0.23,2.00,5.33,6.93
25/02/2019 09:01,4030,1329.88,37.99,20.24,,536.43,23470.00,5.73,12482.51,,,124.74,2.84,0.21,2.00,5.33,6.07
25/02/2019 09:16,4030,1330.08,37.33,20.25,,536.72,23510.00,5.74,12530.97,,,124.00,2.83,0.26,2.00,5.33,5.51
25/02/2019 09:31,4030,1329.63,37.98,20.26,,537.03,23510.00,5.74,12421.68,,,122.85,2.85,0.21,2.00,5.33,6.56
25/02/2019 09:46,4030,1329.60,37.39,20.28,,537.04,23540.00,5.73,12493.80,,,123.24,2.84,0.33,2.00,5.34,5.21
25/02/2019 10:01,4030,1330.62,36.99,20.31,,536.76,23490.00,5.74,12441.82,,,124.14,2.85,0.29,2.00,5.34,5.42
25/02/2019 10:16,4030,1329.20,37.88,20.25,,536.94,23490.00,5.74,12394.70,,,124.56,2.87,0.22,2.00,5.34,5.51
25/02/2019 10:31,4030,1330.10,37.69,20.33,,537.17,23490.00,5.75,12289.71,,,123.62,2.91,0.05,2.00,5.34,5.12
25/02/2019 10:46,4030,1329.88,37.76,20.35,,536.71,23520.00,5.74,12256.23,,,122.28,2.95,0.00,2.00,5.34,4.84
25/02/2019 11:01,4030,1328.93,37.69,20.20,,537.24,23480.00,5.74,12255.08,,,121.43,2.99,0.00,2.00,5.34,5.38
25/02/2019 11:16,4030,1330.10,37.42,20.32,,536.75,23500.00,5.74,12253.60,,,120.78,3.02,0.00,2.00,5.34,4.92
25/02/2019 11:31,4030,1330.14,37.31,20.26,,536.95,23490.00,5.73,12186.82,,,120.49,3.06,0.00,2.00,5.34,5.04
25/02/2019 11:46,4030,1330.37,37.41,20.26,,536.72,23420.00,5.72,12215.90,,,120.64,3.07,0.00,2.00,5.34,5.27
25/02/2019 12:01,4030,1330.42,37.67,20.12,,537.70,23500.00,5.72,12120.36,,,121.68,3.09,0.00,2.00,5.34,4.81
25/02/2019 12:16,4030,1329.76,37.03,20.36,,536.69,23510.00,5.71,12116.10,,,122.29,3.12,0.00,2.00,5.34,4.29
25/02/2019 12:31,4030,1330.03,37.75,20.28,,537.25,23530.00,5.71,12076.31,,,122.83,3.14,0.00,2.00,5.34,4.89
25/02/2019 12:46,4030,1329.56,37.86,20.34,,536.91,23520.00,5.71,12028.48,,,123.12,3.15,0.00,2.00,5.34,4.74
25/02/2019 13:01,4030,1329.71,37.68,20.29,,536.78,23510.00,5.70,12046.46,,,123.15,3.15,0.00,2.00,5.34,5.12
25/02/2019 13:16,4030,1330.25,37.40,20.35,,537.59,23480.00,5.70,12024.25,,,122.07,3.14,0.00,2.00,5.34,4.27
25/02/2019 13:31,4030,1329.76,37.37,20.23,,536.63,23620.00,5.69,12033.26,,,120.08,3.14,0.00,2.00,5.34,4.69
25/02/2019 13:46,4030,1330.01,37.74,20.39,,536.99,23480.00,5.67,12032.86,,,119.27,3.13,0.00,2.00,5.33,4.73
